,manner_degree,title,price,like,chat,view,category,time,article,total_area_revised
80,42.9,"톰브라운st 소가죽 워치 스트랩 (애플워치, 갤럭시워치 호환 가능)",50000,2,1,102,디지털기기,0.3333333333333333,"
최고급 소가죽으로 주문제작한 톰브라운 스타일(정품x) 워치스트랩입니다!
애플워치(38/40/41mm), 갤럭시워치(40mm) 커넥터 둘다 소유하고 있어서 둘다 사용 가능합니다!
구매 후 3일 착용 했으며 상태 좋습니다~
구매 후에 반품, 환불은 불가합니다!
",전북
81,37.0,겔럭시워치(스마트워치)팝니다,80000,0,2,147,디지털기기,0.375,"
겔럭시워치 (스마트워치)
블루투스 와 전화 겸용(kt전화번호 받으면 전화기로 사용가능) 전화사용 불루트스전화등 사용에 전혀 이상없음
충전기 있음 새제품 구매로 판매함
블루투스 이용시는  사용 요금 없으나 
전화번호 kt부여받아 전화기 겸용으르 사용시는 월11,000원 요금부가됨
",경남
82,37.9,초특가) 폴드4 구매 사은품으로 갤럭시워치5 프로 및 워치5 판매합니다,390000,0,0,58,디지털기기,0.3333333333333333,"
폴드4를 샀는데 갤럭시워치5 프로 및 갤럭시워치5 할인쿠폰이 생겨서 주문해드립니다.
현재 드론촬영감독으로 활동하며 유튜브 계정을 운영하고 있어 사기 걱정 없이 믿을 수 있는 거래 서비스를 제공합니다.
갤럭시워치5 프로나 일반 갤럭시워치5 필요하신분 편하게 연락주세요.
",서울
83,40.3,갤럭시워치4 갤워치4 40mm 블루투스 실버,150000,38,5,968,디지털기기,0.5,"
충전하기 귀찮아서 거의 사용 안 했어요
상자는 찾아봤는데 버렸는지 없네요ㅠ
사자마자 케이스 껴서 기스도 없어요
강화유리는 붙어있고요
케이스랑 밀레니즈스트랩 필요하시면 같이 드릴게요!
직거래만 합니다~
",경기도
84,45.0,"DT7 pro 미개봉 신품 (스마트워치, 애플워치. 갤럭시워치)",35000,0,1,44,디지털기기,0.5416666666666666,"
8/22 주문
미개봉 신품 상태
",경기도
85,36.8,"[Galaxy Watch4]_충전독(워치4 계열, 워치3, 액티브2 호환) 팝니다.",15000,5,0,90,디지털기기,0.5833333333333334,"
[Galaxy Watch4]_충전독(워치4 계열, 워치3, 액티브2 호환) 팝니다. 
네고불가합니다. 거래 장소는 서울 구로구 고척로1길 34 오류지구대 입니다.
",서울
86,36.8,"새제품(미개봉) [Galaxy Watch4]_충전독(워치4 계열, 워치3, 액티브2 호환)",20000,3,1,120,디지털기기,0.5833333333333334,"
새제품(미개봉) [Galaxy Watch4]_충전독(워치4 계열, 워치3, 액티브2 호환) 팝니다. 
네고불가합니다. 거래 장소는 서울 구로구 고척로1길 34 오류지구대 입니다.
",서울
87,45.6,갤럭시워치5 40mm (워치4 호환) 정품스트랩 보라색 20mm 판매합니다,25000,2,1,149,디지털기기,0.6666666666666666,"
시착만 해보고 다른 스트랩 구매하여 사용하지 않았습니다
부산대역 근처 거래가능합니다
❌️네고문의❌️ 
❌️환불❌️
",부산
88,36.5,갤럭시 워치 5 (Galaxy Watch 5) 40mm 블루투스 그래파이트,250000,1,0,45,디지털기기,0.08333333333333333,"
- 새 제품; 미사용; 박스 개봉
- 네고 가능
- 아이폰과 연동이 안돼서 팝니다
- 직거래 가능 위치: 우면동, 양재동, 도곡동, 역삼동
",서울
89,36.5,"갤럭시 워치4 40mm 미개봉 신품 , 갤럭시버즈2 미개봉신품 팝니다",170000,1,2,75,디지털기기,0.08333333333333333,"
선물받은건데 사용할일 없을거 같아서 팔아요
1. 갤럭시워치4 40mm 블랙색상 미개봉신품 - 17만원
2. 갤럭시버즈2 미개봉신품 - 8만원
갤럭시워치 보호필름 같이 드릴께요
각각 별도 구매 가능합니다
",경기도
90,39.1,갤럭시워치5 Galaxy Watch5 44MM 실버,240000,7,0,154,디지털기기,0.25,"
자가유통용
 (운영 정책에 의한 URL 자동 숨김) 실버
제조년월 2022년8월
앞,뒤 보호필름 
붙여져있어요
풀 구성품
삼성모바일스토어 
일렉트로마트구미점
2022년8월26일 구매
쿨거래시 네고가능합니다🙌
",경북
91,46.2,갤럭시폴드4 베이지 512 + 갤럭시워치5 44mm 미개봉 실버,1950000,5,6,751,디지털기기,0.3333333333333333,"
폴드4는 미개봉제품은 아니고 현재 사용중입니다
자급제제품이고 512기가 베이지색상입니다
미니를 쓰다가 넘어왔는데 적응이 정말 쉽지가 않네요,,, 
거의 집에서 사용하는 관계로 하자없이 깔끔합니다 디테일하게 검수하셔도 좋습니다
옆면보호필름때문에 잔기스가 있는것처럼 보여서 구매하실 분은 옆면 보호필름 떼고 상태보시는게 좋을거예요
사전예약케이스는 샌드색상으로 주문했고 31일에 도착했습니다 콜라보악세사리는 대한항공 카드포켓입니다
삼성케어 파손형 2년 어제 가입되었습니다
이건 기계에 적용되는 부분이라 별도의 양도절차없이 쓰시면 될 것 같습니다
갤럭시워치5 44mm 실버 블루투스는 미개봉입니다,,,
폴드4만 구매시 170만원이고 워치는 먼저 팔진 않겠습니다,,, 
거래는 신대방역이나 구디 근처 카페에서 할게요,,,천천히 꼼꼼하게 보세요,,,
9월초까지 기다려보다가
구매자가 나타난다면 팔고,,,
없으면 제가 그냥 어쩔수없이 써야겠죠,,,,,
",서울
92,39.4,"[워치5락실] 갤럭시워치 4 5 악세사리 30,000원 할인 쿠폰",10000,1,0,133,디지털기기,1.0,"
갤럭시 워치 4,5의 각종 악세사리들을 싸게 구매할 수 있는 쿠폰입니다.
사진에 있는 제품들의 가격에서 30,000원을 뺀 가격으로 구매하실 수 있습니다.
워치를 꾸미는 5가지의 즐거움을 누려보세요!
믿고 연락주시면 감사하겠습니다
",경기도
93,38.4,갤럭시워치 44mm 전용 디즈니 워치 커버,8000,0,0,34,디지털기기,1.0,"
갤럭시워치 44mm 전용
디즈니 워치 커버 판매합니다.
한번 꺼내서 잠시 끼웠다가 뺐습니다.
(실착용 1분 미만)
사진과 같이 새거에요~~
이디야 북판교고등점에서 거래 가능합니다!
",경기도
94,36.5,⭐️갤럭시 노트 10 256기가 + 갤럭시 워치(D270) 팝니다⭐️ (액정필름 무료증정),350000,2,6,458,디지털기기,0.4166666666666667,"
저희 아버지께서 새 폰으로 바꾸셔서 급처분해요!
1년 10개월정도 거의 2년 정도 사용하셨고
아버지께서 휴대폰 사용을 잘 안 하셔서 망가진 적 없습니다. 
휴대폰 모서리에 잔기스가 조금 있다는 점 고려해주세요!
팔기위해서 액정 화면 필름을 뗀 상태이고 액정에 흠집이나잔기스, 깨짐 전혀 없어요! 카메라랑 펜도 문제 없어요!
그리고 갤럭시워치도 잘 안 써서 같이 팝니다~
<휴대폰 모서리 잔기스를 제외한 모든 정상이고, 못 미더우시면 직거래 할 때 직접 사용해보실 수 있도록 하겠습니다>
🚨구매하시면 액정필름도 함께 드려요!!🚨
",강원도
95,37.9,삼성 갤럭시 워치4 Samsung Galaxy Watch 4,280000,1,0,55,디지털기기,0.4583333333333333,"
갤럭시 워치4 판매합니다.
구입 후 전혀 사용하지 않아 사진과 같은 상태입니다.
채팅 주세요.
I can speak English, so you can message me in Eng.
",충남
96,37.9,삼성 갤럭시 워치4 Samsung Galaxy Watch 4,280000,1,0,55,디지털기기,0.4583333333333333,"
갤럭시 워치4 판매합니다.
구입 후 전혀 사용하지 않아 사진과 같은 상태입니다.
채팅 주세요.
I can speak English, so you can message me in Eng.
",충남
97,36.5,"갤럭시워치3 , Galaxy Watch 3",90000,7,4,401,디지털기기,0.4583333333333333,"
갤럭시 워치3 41mm  
깨끗하게  사용중이며 정상작동 됩니다.
핸드폰 S20에서  아이폰으로  갈아타서  
워치도  애플워치로  갈아타려해서 당근합니다.
구성품  워치  충전기 있습니다.
애플워치 맞교환 의사도있으니 연락주세요~!
",세종시
98,42.8,"갤럭시s22플러스 삼성정품케이스, 머큐리케이스, 갤럭시워치4 44mm 강화유리 판매",11000,2,3,490,디지털기기,0.5,"
일괄판매입니다.
",전북
99,50.7,갤럭시 기어3 프론티어 46미리 팝니다 갤럭시워치,60000,11,1,311,디지털기기,0.5416666666666666,"
기기본체+충전기 
직거래 합니다
",경기도
100,58.7,갤럭시z플립4 512+갤럭시워치5 lte 40mm,1400000,2,0,124,디지털기기,0.5833333333333334,"
합판매만 원합니다
z플립4 512기가 자급제 삼케플 가입 되어있습니다
애플처럼 중고로 판매해도 승계되는지는
모르겠지만 자급제이고 삼케플 가입되어있고
사용일수 15일이라 상태는 최상입니다
갤럭시워치5는 실버 40mm lte 자급제 제품이며
스트랩8종 액정풀커버 케이스 실착1 새제품 여분1
워치스트랩 케이스 함께 드립니다
스트랩 모두 새제품입니다
이마트24 R범어화성파크점
대구 수성구 동대구로 341-3
 (운영 정책에 의한 URL 자동 숨김) 
금액 에눌 차단하겠습니다
여기서 거래가능하고 구매후 환불불가합니다 신중구매 부탁드려요
갤럭시z플립4 512 자급제 + 갤럭시워치5 lte 40mm
",대구
101,58.7,갤럭시z플립4 512+갤럭시워치5 lte 40mm,1400000,1,0,98,디지털기기,0.5833333333333334,"
합판매만 원합니다
z플립4 512기가 자급제 삼케플 가입 되어있습니다
애플처럼 중고로 판매해도 승계되는지는
모르겠지만 자급제이고 삼케플 가입되어있고
사용일수 15일이라 상태는 최상입니다
갤럭시워치5는 40mm lte 자급제 제품이며
스트랩8종 액정풀커버 케이스 실착1 새제품 여분1
워치스트랩 케이스 함께 드립니다
스트랩 모두 새제품입니다
이마트24 R범어화성파크점
대구 수성구 동대구로 341-3
 (운영 정책에 의한 URL 자동 숨김) 
금액 에눌 차단하겠습니다
여기서 거래가능하고 구매후 환불불가합니다 신중구매 부탁드려요
갤럭시z플립4 512 자급제 + 갤럭시워치5 lte 40mm
",대구
102,41.4,삼성 갤럭시 노트10 블랙 + 갤럭시 워치3 45mm 블랙 풀박스 팝니다-급처분 합니다,400000,2,0,124,디지털기기,0.5833333333333334,"
안녕하세요
갤럭시 노트10 블랙 +
갤럭시 워치3 45mm 블랙 풀박스 판매 합니다
노트10(일반) 이고
최초통신사 SKT 이고
단품 입니다
8월달에 삼성에서 
액정 배터리 둿판 카메라 
아래쪽 충전 단자 까지 새것으로 교체 받습니다
(새것이라고 생각 할 정도 상태 좋습니다)
가격은 33만원에 판매
할 예정 이고 이유 있는 네고
가능합니다
갤럭시워치3 45mm 블랙
색상 풀박스 이고
찍힘 및 큰 기스 없고 
상태 좋습니다
가격은
10만원에 판매 할 
예정 입니다
노트10 + 워치3 같이 판매
하려고 합니디 가격은
40만원에 판매 할
예정입니다
이유는 있는 네고 가능 합니다
",경기도
103,36.5,"갤럭시 워치4  46mm,갤럭시 기어 s3 프론티어,클래식  스트랩 22mm 2개 새거 팝니다 미착용",11000,9,2,829,디지털기기,0.6666666666666666,"
새제품 한번도 사용 안한 스트랩 사이즈 22mm 스포츠패브릭 2개 팝니다.
시계줄  사이즈를 잘못사서 사자마자 바로 팝니다 
2개 5만원에삿는데 12000원에 내놓습니다.
적용 모델은 갤럭시 워치  4  - 46mm
                    갤럭시 기어s3 프론티어, 클래식 
현금거래하겠습니다.
대구 수성구 황금동
",대구
104,36.5,"야간 직거래 삼성 갤럭시 워치4,갤럭시 버즈프로 둘다팜!! 급처!",150000,0,3,160,디지털기기,0.9583333333333334,"
손해를 보더라도 이 가격에 오늘밤에 팝니다
오늘밤 직거래 가능 하시는 분만 문자주세요
상태는 보시는 그대로 입니다 내고 가능합니다!
(직거래 장소 검단신도시 유승한내들 에듀파크 1게이트) 참고로 현찰만 가능합니다!
",인천
105,36.5,갤럭시워치4 화이트 (Galaxy Watch4) S급,200000,3,0,104,디지털기기,0.9583333333333334,"
아주 미세한 생활기스만 있어요.
사용감 거의 없고,  
스트랩은 제가 따로 구매해 사용했었어서
정품 미사용 새 것 입니다.
충전기 및 본품 박스 구매 그대로 판매합니다.
폰 변경하며 당근합니다.
",대전
106,41.4,갤럭시 워치5 그라파이트(미개봉),290000,0,1,66,디지털기기,0.041666666666666664,"
선물받아서 미개봉 미사용.44mm
수원역 직거래 반품 환불 불가능
",경기도
107,40.3,갤럭시 워치 4 클래식 42mm 블랙 블루투스,210000,7,0,213,디지털기기,0.041666666666666664,"
- 구성품(본품, 충전기, 스트랩) 모두 있고 강화유리 필름 붙어있습니다~!
- 올 해 어머니 생신 선물로 5월에 구매하였으나 자주 착용하지 않아 매우 깨끗한 상태입니다.
어머니가 거의 집에만 계셔서 집에 충전기에 거치해둔게 대부분입니다..활용도가 낮아서 그냥 팔고 추석 용돈으로 드리고자 합니다..채팅 주세요~!
",경기도
108,41.4,갤럭시 워치5 그라파이트(미개봉),290000,0,1,66,디지털기기,0.041666666666666664,"
선물받아서 미개봉 미사용.44mm
수원역 직거래 반품 환불 불가능
",경기도
109,40.3,갤럭시 워치 4 클래식 42mm 블랙 블루투스,210000,7,0,213,디지털기기,0.041666666666666664,"
- 구성품(본품, 충전기, 스트랩) 모두 있고 강화유리 필름 붙어있습니다~!
- 올 해 어머니 생신 선물로 5월에 구매하였으나 자주 착용하지 않아 매우 깨끗한 상태입니다.
어머니가 거의 집에만 계셔서 집에 충전기에 거치해둔게 대부분입니다..활용도가 낮아서 그냥 팔고 추석 용돈으로 드리고자 합니다..채팅 주세요~!
",경기도
110,36.6,갤럭시워치1,60000,0,0,55,디지털기기,0.041666666666666664,"
엘지유플러스 lte 모델입니다.
링케베젤 붙어있고 베젤안쪽 원래 링은
깨끗합니다.
워치1과 기존 고무스트랩 및 충전기
충전기는 크래들만 있습니다.  6만
링케메탈시계줄은 줄만 줄여놓은 미사용새것입니다
링케메탈시계줄은 3만입니다
",서울
111,37.9,갤럭시 워치4 44mm 블랙,120000,7,2,83,디지털기기,0.041666666666666664,"
실사용 두달 반정도 됩니당
줄은 기본줄 사용해서 사용감 있지만
기기는 풀커버 사용해서 깨끗하고 상태좋아요
(8.8/10)  환불은 안됩니당ㅜ
",경남
112,37.2,"갤럭시 워치5 44mm 그라파이트, 삼성 무선충전기 듀오",300000,0,0,83,생활가전,0.041666666666666664,"
일주일 전에 삼성전자에서 직접 구매 했습니다(구매내역 확인 가능)
생활기스 전혀 없구요, 깨끗합니다.
강화필름 부착 상태 입니다.
가격 제안 받습니다.
",인천
113,38.5,갤럭시워치3 LTE,170000,2,1,478,디지털기기,0.041666666666666664,"
풀박은 아니지만  몇번 사용 안해서 기스없이 
깨끗 합니다 ㅎㅎ  45M  LTE 입니다 . 충전기/본품 
통신사 KT!! 블루투스 겸용 
환불안되세요 신중 구매 부탁 드립니다
",강원도
114,45.8,갤럭시 워치4 44mm 실버 + 스트랩 다수,130000,8,5,88,디지털기기,0.041666666666666664,"
갤럭시 워치4 44mm 실버 블루투스 제품입니다.
실버색상이고 생활기스 등 사용감은 사진을 자세히 찍었으니 참고해주세요. 
21년 9월 제조 상품이에요.
박스 풀셋이고, 미사용 스트랩 포함 4개지의 스트랩 같이 드릴게요.
서정마을 6단지 입니다
",경기도
