title,price,like,view,article,category,location,link
애플워치se 40mm gps,"240,000",1,8,"애플워치 se 40미리 gps 입니다
실버색상입니다

박스 풀 이고 
기스 거의 없어서 
사진 상세히는 안찍었어용

깨끗하고 사진에 있는거 다 드려요

직거래 서울 금천구 시흥동 입니다
택배거래도 가능합니다",웨어러블(워치),서울특별시 금천구 시흥제4동,https://m.bunjang.co.kr/products/198460624?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 스그 44mm,"230,000",0,55,"21년 2월 구매했습니다
배터리 효율 88%이며 애플케어플러스 가입되어 있습니다. 23년 2월 7일까지 입니다. 상태 깨끗합니다 풀박스에 정품 줄 포함 3개 있고 충전기,충전기 거치대 다 드립니다. 왼쪽 위에 자국같은거는 필름 조금 뜬 겁니다 직거래/택배거래 모두 가능 직거 선호합니다",웨어러블(워치),서울특별시 성북구 길음제1동,https://m.bunjang.co.kr/products/197971374?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치4 나이키 에디션 GPS 44미이,"130,000",0,6,"생활기스 외에 겉면은 괜찮습니다!! 
사과로고가 계속 지속되어 센터 가보니깐 배터리를 교체 하라고 해요! 근데 배터리 몇시간 충전하면 켜지긴 합니다. 감안하시고 연락주세요ㅠㅠ",기타,전국,https://m.bunjang.co.kr/products/198460558?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치5 블랙티타늄 44mm 배터리94% 처분합니다,"400,000",0,3,"보증기간만료에요 
가끔 착용해서 아직 상태 준수합니다ㅎㅎ
5세대부터 AOD 기능 들어가서 편리합니다
티타늄에디션에 고급스러운 블랙입니다
배터리84% 완충시 기본사용으로 하루 충분히 갑니다

기존스트랩 분실하여 알리발 스틸루프 드립니다
루프도 같은 색상 열심히 찾아 구매한거라 고급스러워요
박스랑 정품충전케이블 드립니다

40만원 저렴하게 판매합니다 ,네고는 어려워요

직거래 경기 금정역입니다
1호선 신도림부터 수원역 그리고 
4호선 사당역에서 범계 안산까지는 조율 가능합니다^^

택배거래시 빠르게 보내드립니다
번개톡주세요^^",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198460474?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 44m 실버 gps,"270,000",2,130,"2020년 10월 제조제품이며 21년도에 구매했습니다
풀박스에 스트랩 2개, 스트랩 조절기 있습니다 
워치 화면에 사진과 같이 생활기스 존재합니다
화면 켜졌을땐 안보인다고 보아도 무빙한데 참고 해주시고 예민하신 분들은 피해주세요
택배거래시 뽁뽁이로 두껍게 포장하여 보내드리지만
파손면책에 대한 책임은 지지 않습니다

실버 알루미늄 케이스
화이트 스포츠 밴드",웨어러블(워치),경상남도 김해시 장유2동,https://m.bunjang.co.kr/products/196935923?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
밀레니즈 루프 애플워치se 40mm  팔아요,"8,000",4,87,"궁금한 거 챗ㄱ 
착용 3번함. 
직거래, 택배+무게, 반값 가능 합니당. 자석이라 편해용
애플워치 안 써서 팔아요 ㅠㅠ",케이스/보호필름/액세서리,경기도 평택시 고덕면,https://m.bunjang.co.kr/products/191650883?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 40mm 한달사용 시계만봄,"280,000",1,63,"한달사용 시계만 봄 배송비 미포함
반값택배 가능
거의 악세서리로만 차고다님
필요가 업ㄹ어서 팔아요
케이스 씌워서 하자 일도 없는 거의 새상품이라고 보시면 되요 저기 스트랩 정품이고 풀박스 입니다

당연히 풀박스로 새상품 처럼 드립니당!!!
배송비 포함 이에요!!!",웨어러블(워치),충청북도 청주시 흥덕구 강서제1동,https://m.bunjang.co.kr/products/197502686?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 충전기 케이스 미니언즈,"9,000",6,97,"한번 사용한 새제품입니다 
배송비 3000원",케이블/충전기/주변기기,서울특별시 중구 장충동,https://m.bunjang.co.kr/products/195865760?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 40 실버 나이키버전,"270,000",1,9,"거래 파기 되어 다시 올려요
배터리 성능 100이고 정말 깔끔합니다
궁금하신거 있으시면은 번톡 주세요
배송비 별도",웨어러블(워치),대구광역시 달성군 유가읍,https://m.bunjang.co.kr/products/198454707?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 1 38mm 1세대 스그,"85,000",4,48,"기스 거의 없고
작년 초에 배터리 교체인가 액정 교체인가 했었어요
그 이후로 두번? 쓰고 진짜 건들지도 않았습니다
정상 작동 돼요 스트랩도 비싸게 샀는데 같이 드려요
마지막 사진 보호 케이스? 도 같이 보낼게용",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198279680?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 44mm 스그 팔아요,"360,000",4,158,운동할 때 쓰려고 사봤는데 운동할 때 그립 빼고 안 끼게 되더라고요 제가 쓰던 필름만 교체하면 새상품 그 자체입니다 특 A급 풀박스,웨어러블(워치),대구광역시 달서구 장기동,https://m.bunjang.co.kr/products/196588929?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치4 나이키 에디션GPS 44미리,"140,000",0,13,"생활기스 외에 겉면은 괜찮습니다!! 
사과로고가 계속 지속되어 센터 가보니깐 배터리를 교체 하라고 해요! 근데 배터리 몇시간 충전하면 켜지긴 합니다. 감안하시고 연락주세요ㅠㅠ",기타,전국,https://m.bunjang.co.kr/products/198459204?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 솔로 루프 42 44 45mm,"5,000",0,1,"새제품입니다
m사이즈 입니다",케이스/보호필름/액세서리,서울특별시 성북구 길음제2동,https://m.bunjang.co.kr/products/198453963?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 5 44mm 나이키 gps+셀룰러,"270,000",2,86,"사진참고(새것 많음)
(나이키 스트랩은 없습니다) 배터리 효율 94%
길음동 직거래 택배거래 가능/반품,환불 불가
평일 오후 8시 이후 거래 가능/주말  6시 이후",웨어러블(워치),서울특별시 성북구 길음제2동,https://m.bunjang.co.kr/products/197017478?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 40mm 스트랩 스포츠루프 일괄,"6,000",0,172,"정품❌

애플워치 스포츠루프 스트랩 40mm 팔아요
2개 6000원 입니다

준등기,반택,택배 가능",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/165728432?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 40mm wifi 블랙,"250,000",1,16,"21년 3월에 구입했고요 ,
기스 전혀 없고 상태 A급입니다 !
풀박스에 판매 합니다 ! 
구매 연락 주세요",웨어러블(워치),울산광역시 동구 남목2동,https://m.bunjang.co.kr/products/198459020?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[셀룰러] 애플워치 se 40mm 로즈골드,"250,000",0,15,"애플워치 se 40mm 로즈골드 셀룰러 판매합니다
액정에 생활기스가 좀 많아서 시세보다 
싸게 판매합니다
옆면에도 기스 조금씩 있구요 ! 잘 안보여요 ㅎㅎ
사진 그대로입니다 ~ 
배터리 성능은 99%로 아주 준수합니다 

구성품은 박스는 없구 다 드립니다 
정품워치, 정품충전기, 정품 스포츠루프 스트랩 
이렇게 드리구요 
사제 밀레니즈루프 스트랩도 하나 챙겨드릴게요 ~

후기 많고 안전한 상점에서 구입하세요 :)
번개페이를 하시던 계좌거래를 하시던 상관없이 
제품 상태, 포장상태, 배송현황, 배송 후 확인 
다 꼼꼼히 도와드리고있습니다 
택배거래 하셔도 뽁뽁이 꼼꼼하게 포장해서 배송해드립니다 
찜보다는 번톡주세요 !
판매완료되면 바로 판매완료처리 하니 팔렸냐 문의 주실 필요 없으세요~~",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198447893?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 에르메스 40mm,"690,000",4,66,"1달전에 구매 한 애플워치입니다 사놓고 직업 특성상 사용을 많이 안하게되어
판매합니다
기스 찍힘 깨짐 일절없으며 보이는 스트렙 일괄 드립니다!!",웨어러블(워치),경기도 안양시 동안구 평촌동,https://m.bunjang.co.kr/products/198151327?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치3 38mm gps모델 스그 미개봉,"190,000",8,70,"22년 7월 제조 미개봉 새상품
원주 여주 이천 직거래
택배도 가능합니다 번개페이X",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198347345?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치3 실버,"190,000",0,2,"애플워치 3 실버 색상이구요 gps모델 38mm입니당!
보시다시피 기스 파임 일절 없구요 상태 아주 깔끔합니당 배터리 효율도 백프로구요!! 박스 같이 드립니당! 
에눌 가능하니 찔러봐주세용~",웨어러블(워치),대구광역시 남구 대명1동,https://m.bunjang.co.kr/products/198458788?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
(새상품) 애플워치 베이비 핑크 가죽 배색 스트랩 42mm 44mm,"11,900",12,280,"애플워치 베이비 핑크 색상 가죽 스트랩입니다!
새상품이에요 
색상을 잘못 주문했는데 교환하기 귀찮아서 팔아요:D
원가 18000원입니당

42/44mm용이고 실제 색감 정말 예뻐요
배색 들어가서 더 예쁜 것 같습니다💗


🦋
거래 경험 정말 많습니다!
제 프로필 클릭하셔서 상점 소개를 읽어주세요 이전 거래자분들의 후기 캡쳐본 요청하시면 보여드립니다 :)
",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/172810456?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 나이키 41mm 미드나이트 급처,"360,000",1,16,"올해 6월에 구매했고
자주 사용하지 않아 판매합니다.
배터리 성능 100퍼센트이고 액정과 센서에 필름을 부착하고 사용하여 상태 매우 좋습니다.
박스도 같이 드립니다!
궁금한 점 있으시면 문의 주세요",웨어러블(워치),충청북도 청주시 서원구 사창동,https://m.bunjang.co.kr/products/198458500?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[무료배송] 애플워치 정품 가죽 모던 버클 38/40/41 라지,"67,000",4,416,"애플 워치 가죽 버클 새들 브라운 색상 스트랩입니다.

사이즈는 라지이고, 케이스는 없습니다. 깨끗한 제품입니다. 사진 참고 부탁드립니다.",웨어러블(워치),경기도 성남시 분당구 서현1동,https://m.bunjang.co.kr/products/189495957?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 41mm 미드나이트 풀박스,"360,000",4,97,"올해 구입해서 쓰다가 사이즈 바꾸고싶어 판매합니다.
액정필름 붙히고 썼습니다. 보이는 흠은 필름이 들뜬겁니다.
실리콘 스트랩 포함한 풀박스로 드리고 충전기는 사용감이 조금 있습니다.
네고 어렵고 대신에 알리발 스트랩 원하시는거 있으면 같이 보내드릴게요.",웨어러블(워치),경기도 고양시 덕양구 행신1동,https://m.bunjang.co.kr/products/197268448?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 41mm,"380,000",0,6,애플워치7 41mm 풀박스 판매합니다 베터리성능 100퍼센트입니다 얼마 사용하지 않아 상태 좋습니다,웨어러블(워치),경상북도 경산시 하양읍,https://m.bunjang.co.kr/products/198458267?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트렙,"10,000",1,38,"개당1만원입니다.
일괄구매시5천원 네고해드리겠습니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197183899?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 나이키 40mm 풀박스,"230,000",17,1160,"중고로구입후 거의사용하지않아 판매합니다.
하자는 사진에 기재된 기스가전부입니다.
배터리효율88%입니다.
풀박스입니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/195456874?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6티타늄  44mm  실버  팝니다^^,"630,000",2,191,"애플워치 6 44mm 티타늄  실버  판매합니다^^
2020년 12월에  구매했구요  아직 보증 기간이 남은 
상품이며  풀박스  입니다^^
기본밴드는  분실하여  없고  정품 스테인스틸 밴드와  
사제로 10넘게 주고 재작한 가죽 밴드가 있으며  
그냥 편하게 쓰실 밴드도  하나 있어요
우선 워치상태는  작은 실사용 기스몇개 입니다 눈에 잘 띄지 않고 티타늄 특성상 기스제거 가능합니다  
(기스제거 품도 보내드림)
액정화면  보호필름 부착으로  전혀 기스가 없고
뒷면 역시  보호필름 부착으로  기스하나 없는 상태 입니다  
사실분만 연락 부탁드리구요^^
쿨거래시  네고  가능합니다^^
직거래는  남양주 진접우체국 에서 하구요
택배는  우체국 택배로 오전중에  바로 쏴드립니다^^
가까운 분들은  직접 가져다 드릴께요^^
***-****-****",웨어러블(워치),경기도 남양주시 진접읍,https://m.bunjang.co.kr/products/196938051?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 7 41mm 미개봉 싸게팝니다,"370,000",2,58,"애플워치 7 41mm 미드나이트 싸게팝니다~
22년8월제작이고 3일전에 쿠팡 구입제품입니다 다른제품구매로 싸게팝니다~",웨어러블(워치),울산광역시 남구 무거동,https://m.bunjang.co.kr/products/198357649?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 44mm 스테인리스 그라파색 상태굿,"470,000",2,331,"애플워치6 44mm 블투모델 스테인리스스틸 제품입니다

액정 및 사이드부분 기스 없습니다.  상태 거의안하고 충전독에만 있어서 깨끗합니다  21년 8월 18일에 구매했으며,  가죽줄13만원 말레니즈루프 정품 14만원 오데마스타일14만원(풀박 여분줄) 그외 케이스 두개 둘다 정품 줄 케이스만 거의 40넘게줬습니다.  스포츠밴드, 벨크로밴드 있습니다.  충전기는 사용도안해서 그대로고 풀박 드립니다.  배터리 효율 83프로 직거래는 춘천입니다. 
***-****-****",남성 시계,강원도 춘천시 신사우동,https://m.bunjang.co.kr/products/196395695?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치(7) 메탈 스트랩,"16,000",48,1683,"⌚️애플워치 메탈 스트랩⌚️

롤렉스 쥬빌레 Style 스트랩
(38/40/41mm or 42/44/45mm)
 
★1/2/3 시리즈 : 38mm or 42mm
★4/5/6/SE 시리즈 : 40mm or 44mm
★(New)7 시리즈 : 41mm or 45mm

1. 블랙(Black)
  38/40/41mm : (품절)
  42/44/45mm : 주문가능

2. 실버(Silver)
  38/40/41mm : 주문가능
  42/44/45mm : 주문가능

3. 골드(Gold)
  38/40/41mm : 주문가능
  42/44/45mm : 주문가능

4. 로즈골드(Rose Gold)
  38/40/41mm : 주문가능
  42/44/45mm : 주문가능

5. 실버+골드(Silver+Gold)
  38/40/41mm : (품절)
  42/44/45mm : 주문가능

6. 실버+로즈골드(Silver+Rose Gold)
  38/40/41mm : 주문가능
  42/44/45mm : 주문가능

★거래방법
 : 직거래 가능, 택배 가능(편의점 반값택배 포함)
★결제방법
 : 계좌이체 가능, 번개장터 안전결제 가능",웨어러블(워치),전라북도 전주시 완산구 중앙동,https://m.bunjang.co.kr/products/165186554?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치(7) 가죽링크 스트랩_2,"14,000",12,732,"⌚️애플워치 가죽링크 스트랩⌚️

프리미엄 마그네틱 루프밴드
정품과 동일한 투톤컬러 마감
(38/40/41mm or 42/44/45mm)
 
★1/2/3 시리즈 : 38mm or 42mm
★4/5/6/SE 시리즈 : 40mm or 44mm
★(New)7 시리즈 : 41mm or 45mm

1. 블랙(Black) / 시크한 블랙 컬러
38/40/41mm : (품절)
42/44/45mm : 주문가능

2. 네이비(Navy) / 발틱 블루 컬러
38/40/41mm : 주문가능
42/44/45mm : 주문가능

3. 캘리포니아 포피(California Poppy) / 화사한 오렌지 옐로우 컬러
38/40/41mm : (품절)
42/44/45mm : 주문가능

4. 세쿼이어 그린(Sequoia Green) / 카키빛 세쿼이어 그린 컬러
38/40/41mm : (품절)
42/44/45mm : 주문가능

5. 다크 체리(Dark Cherry) / 보라빛 다크 체리 컬러
38/40/41mm : 주문가능
42/44/45mm : 주문가능

6. 골든 브라운(Golden Brown) / 금빛 골든 브라운 컬러
38/40/41mm : (품절)
42/44/45mm : 주문가능


★거래방법
 : 직거래 가능, 택배 가능(편의점 반값택배 포함)
★결제방법
 : 계좌이체 가능, 번개장터 안전결제 가능",웨어러블(워치),전라북도 전주시 완산구 중앙동,https://m.bunjang.co.kr/products/169302281?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
