title,price,like,view,article,category,location,link
갤럭시워치4 44mm GPS 16GB 실버,"185,000",1,8,"2022년6월 제조된 미개봉상품 입니다.
색상 실버이며 상자안에 충전기 포함 돼있습니다!
배송비 포함 가격입니다.",웨어러블(워치),울산광역시 울주군 범서읍,https://m.bunjang.co.kr/products/198497183?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4 44mm 그린,"150,000",4,606,"갤럭시 워치4 44mm 그린 색상
뒷판에 팔찌에 긁힌 자국은 있지만 쓰는데 전혀 지장없어용ㅎㅎ",웨어러블(워치),대구광역시 수성구 지산1동,https://m.bunjang.co.kr/products/197495950?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 골프 에디션 (새상품) 실버 40미리,"220,000",0,69,"새상품입니다.
갤럭시 워치 골프에디션 40미리 실버",웨어러블(워치),부산광역시 북구 만덕제2동,https://m.bunjang.co.kr/products/195758071?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 40mm 일괄 판매,"200,000",5,274,"일괄 20만원

구매한 지 3개월 안됬고 많이 착용을 안해서 액정에 기스도 없고 커버 끼워서 사용해서 깨끗합니다! 밴드도 한개빼고는 거의 사용을 안했고 하얀색 밴드는 아예 새거입니다! 충전기 선은 없어요 일괄로 싸게 내놔요! 
구매 확실하신 분만 연락주세요.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/192733021?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5 40mm 블루투스 핑크골드 미개봉,"240,000",2,16,"공홈에서 구매했습니다
와이프가 쓰려다 아이폰으로간다고해서 팝니다

폰놓고 다니실거 아니면 lte보다 블투가 좋으니까 참고하세요 왜인지는 검색하면 나옵니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198496773?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
삽니다) 갤럭시워치3 티타늄 골프 에디션 45mm,"150,000",3,1305,"새상품 혹은 극미중고 구매원합니다

가격협의 가능합니다",웨어러블(워치),울산광역시 울주군 삼동면,https://m.bunjang.co.kr/products/186038336?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
풀박스A급 갤럭시워치4 Wifi 40mm,"160,000",0,8,"풀박스A급 갤럭시워치4 Wifi 40mm
보호커버 포함요.

풀박스A급 갤럭시워치4 Wifi 40mm 판매합니다.
제조연월: 2022.04

아버지 선물로 사드렸는데, 나이가 있으셔서 그런지 사용을 잘 못해서 내놓습니다.
실제착용 횟수는 10번 안이에요.

구성품은 워치 본체와 충전케이블 등 풀박스 입니다.

저는 이미 스마트워치가 있어서 중고거래에 내놓습니다.

하이마트봉천점 앞 직거래 및 택배거래 가능요.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198495492?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 5 프로 or 골프에디션 팝니다.,"400,000",1,234,"갤럭시 워치 5 프로 : 40만원
갤럭시 워치 5 프로 골프에디션 : 45만원

갤럭시 워치 5 시리즈 쿠폰을 사용하여 배송지만 바꿔서 보내드립니다!!

그외의 원하는 시리즈도 문의 가능하니 많은 연락 바랍니다. ~ 최대 10만원 가까이 할인 받고 사실 수 있습니다. 편하게 연락주세요!!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197762082?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 4 44mm 알루미늄 gps,"170,000",1,7,"갤럭시워치 4 44mm 알루미늄 gps모델 판매합니다.
기스 거의 없는 수준이고 앞면 생활기스 조금 있습니다. 착용도 많이 안했습니다.
박스는 없고 충전기랑 본품만 잘 포장해서 배송해드릴게요. 박스 필요하시면 워치5 박스라도 같이 드리겠습니다.
워치5로 바꿔서 판매하는거니 편하게 연락주세요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198496054?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 4 40mm,"110,000",0,11,"실사용 한지는 2개월 되었구요. 
케이스 2주동안 착용하지 않아서 모서리에 살짝 까짐이 있습니다. 액정 전면에 기스는 전혀 없습니다. 
현재는 케이스 장착중입니다. 캐이스 끼고 다니시면 티도 안납니다.

뒷면, 내부 문제는 전혀 없구요. 겉부분 까짐 외에는 새제품이라고 보시면 됩니다.
직거래와 택배거래 모두 가능하구요. 직거래는 송도 8공구. 택배비는 편의점 반택까지 무료로 보내드립니다.",웨어러블(워치),인천광역시 연수구 송도2동,https://m.bunjang.co.kr/products/198495959?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 3 45mm,"130,000",0,61,"더 자세한 사진 원하시면 연락 주세요

메탈 스트랩 새거랑 시계 길이 조율계(?)
같이 드립니다

시계만 있습니다 / 박스 X

네고 가능 합니다",기타(시계),전국,https://m.bunjang.co.kr/products/197252072?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
삼성 갤럭시워치 액티브2 44mm LTE 스틸 블랙,"150,000",10,1420,"삼성 갤럭시워치 액티브2 44mm LTE 스틸 블랙입니다.
구성품은 워치, 호환용 충전기입니다.
거의 사용하지 않아서 상태는 깨끗합니다. 
미세기스도 거의 없는 편입니다. 
",웨어러블(워치),서울특별시 영등포구 양평제2동,https://m.bunjang.co.kr/products/172957986?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치3 클래식 45mm 스포츠스트랩 정품,"35,000",0,168,"삼성갤럭시워치3 클래식 45mm
스포츠스트랩 정품
착불 35000원 판매합니다!
무료배송 40000원 판매

※구매 시 당일배송(오후 1시까지)
※할인X, 교환X, 네고X
※찜해서 물어봤는데 대답없으시면 차단
※판매자인 저도 정직한 거래를 추구!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197681977?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치3 45mm,"110,000",0,13,갤럭시워치3입니다.문의및 구매는 톡주시면 감사하겠습니다^^,웨어러블(워치),전국,https://m.bunjang.co.kr/products/198487941?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5 충전독 거치대 중류 무관 삽니다,999,0,52,번톡으로 제시해주세요,웨어러블(워치),경기도 용인시 기흥구 상하동,https://m.bunjang.co.kr/products/198235144?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5 할인쿠폰 팝니다.,"20,000",0,10,"워치5 금액 + 쿠폰금액 20,000원
추가하시고 구매해주시면 됩니다.
주소지로 접수해드립니다.

가격은 아래 가격표 참고하시고
원하시는 모델명 알려주시면 됩니다.

갤럭시 워치5 40mm 209,300원

갤럭시 워치5 44mm 230,300원

갤럭시 워치5 프로 45mm 349,300원

갤럭시 워치5 골프에디션 40mm 244,300원

갤럭시 워치5 골프에디션 44mm 265,300원

갤럭시 워치5 골프에디션 프로 45mm 384,300원",웨어러블(워치),인천광역시 남구 주안4동,https://m.bunjang.co.kr/products/198492065?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 기어 스포츠,"50,000",3,43,"갤럭시 기어 스포츠 2개월 사용제품 판매해요
아버지가 사용하시던건데
집에 갤럭시워치만 7개 있어서 판매합니다
상태 좋아요 애누리 안돼요 
스트랩 L사이즈에요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197169113?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 개럭시버즈 듀얼무선이어폰 새상품,"10,000",8,232,"갤럭시버즈 갤럭시워치 무선충전기 듀얼충전기입니다.
미개봉 새상품이고요, 화이트제품입니다.

폰이랑 동시충전하시면 됩니다.

직거래지역은 경기하남이고요
택배거래도 가능합니다.",웨어러블(워치),경기도 하남시 덕풍2동,https://m.bunjang.co.kr/products/193436554?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
미개봉) 갤럭시 워치4 골프에디션 44 mm,"195,000",8,477,"갤럭시 워치4 모델입니다.
골프 에디션으로 스마트 캐디 등 10만원 상당의 골프 앱이 포함돼 있다고 합니다.
미개봉 새상품입니다.

44mm 블랙 색상 - 19.5만원(즉시 배송)

💕 본 제품에는 택배비가 포함되어 있지 않습니다.
    - 편의점 반값택배시 1,600~2,100원 추가
💕 배송 후 교환/환불이 불가하니 신중히 구매해주세요.
💕 구매 예약은 불가하며, 입금 순으로 판매됩니다.",스마트폰,서울특별시 강서구 염창동,https://m.bunjang.co.kr/products/167553082?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치3 41mm A급,"120,000",0,8,"갤럭시워치3 브론즈 41mm 입니다

화면 액정 기스없습니다
테두리 찍힘이나 하자 없는 A급 제품입니다
실사용은 많지않은 제품입니다

13만원  =&gt;  12만원 (배송비포함) 

서울 면목동 중랑구민회관 근처에서 직거래 가능합니다",웨어러블(워치),서울특별시 광진구 중곡제3동,https://m.bunjang.co.kr/products/198491339?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 클래식 구해봅니다,"130,000",1,147,"안전거래 or 물건먼저 받고 입금 (사기방지)
파손 기스정도 알려주세요",기타,전국,https://m.bunjang.co.kr/products/198393394?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5,"220,000",12,157,개봉만햇어요 켜보지도 않았습니다,웨어러블(워치),서울특별시 마포구 도화동,https://m.bunjang.co.kr/products/198391070?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
삽니다)갤럭시워치4 40m 실버 미개봉 구합니다,"150,000",0,17,"혹시 파실분 연락주세요~~
직거래 선호합니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198488500?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 골프에디션 실버 40mm,"200,000",9,232,블루투스 제품이고 미개봉 새상품입니다 ~,웨어러블(워치),부산광역시 동래구 온천제3동,https://m.bunjang.co.kr/products/197168278?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4 44mm 골프 에디션 미개봉,"190,000",2,50,"갤럭시 워치4  골프 에디션 44mm 미개봉 새상품입니다

이마트24 중원미래타운점 앞으로 오시면 됩니다 
택배시 추가요금 발생 됩니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198228591?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5 30%할인쿠폰,"25,000",0,31,"할인된가격+25000원
배송지바꿔서 보내드립니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198329528?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
미개봉 갤럭시워치5 40mm 블랙,"250,000",0,17,"갤럭시워치 그라파이트(블랙) 블루투스 40mm 미개봉 신품입니다.

GS25 현석리버뷰점 직거래, 택배 가능",웨어러블(워치),서울특별시 마포구 신수동,https://m.bunjang.co.kr/products/198488123?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
미개봉)갤럭시 워치5 프로 45mm 그레이 티타늄(블루투스)+풀커버 오리,"430,000",0,20,"(미개봉)갤럭시 워치5 프로 45mm 그레이 티타늄(블루투스)+풀커버 오리지널팩 (샌드) 팝니다.
거래는 논현역, 신논현역입니다.
택배는 착불입니다. 편하게 연락주세요.
***-****-****",웨어러블(워치),서울특별시 서초구 반포1동,https://m.bunjang.co.kr/products/198488115?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5 프로,"430,000",1,94,"제품명 : 갤럭시 워치5 프로 
색상 : 블랙 티타늄
스트랩 길이 : 45mm

1. 사고 뜯어만 본 상품입니다. 
2. 하나도 손대지 않았습니다.
3. 카드 할부 결제 가능합니다.",웨어러블(워치),서울특별시 은평구 대조동,https://m.bunjang.co.kr/products/198123884?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치3 45mm 블루트스,"90,000",4,82,"갤럭시 워치3 45mm 팝니다.
아이폰으로 넘어가면서 판매하고요. 1년정도 사용해서 생활기스 조금은 있습니다. 작동에 문제 전혀 없고요 필름 붙여 사용해서 액정은 깨끗 합니다.
박스랑 충전기 같이 드립니다.",웨어러블(워치),경기도 의정부시 송산2동,https://m.bunjang.co.kr/products/198034290?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4 44mm,"170,000",0,30,"옆부분 하자 있는 
갤럭시워치4 44mm 
GPS 모델 
팔아요!!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198472229?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치3,"150,000",1,66,"일반메탈 아닌 티타늄 메탈 및 케이스
본품
가죽줄
충전기
이중충전기는 그냥 드려요

상태 좋은편이에요!
환불/교환/에눌 하지 않아욥~~
참고 부탁드립니당!
신중히 고민 후 구매 연락 문의 주세요! 😄",웨어러블(워치),인천광역시 서구 검암경서동,https://m.bunjang.co.kr/products/196355494?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
새상품.갤럭시워치4 42mm 힐링쉴드 올레포빅 액정2매,"4,000",0,104,"갤럭시워치4 42mm 힐링쉴드 올레포빅 액정2매
새상품입니다.
개봉하지 않은 제품으로 구입원하시는분은 연락바랍니다.",웨어러블(워치),전라북도 전주시 덕진구 송천2동,https://m.bunjang.co.kr/products/190518078?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 30퍼 쿠폰,"25,000",0,5,"기종별 가격 

워치5프로 45mm
블루투스 정가 499,000 &gt; 할인가 349,300
LTE 정가 528,000 &gt; 할인가 369,600

* 워치5 44mm
블루투스 정가 329,000 &gt; 할인가 230,300
LTE 정가 363,000 &gt; 할인가 254,100

워치5 40mm
블루투스 정가 299,000 &gt; 할인가 209,300
LTE 정가 330,000 &gt; 할인가 231,000

* 골프에디션 워치5 프로 44mm
블루투스 정가 549,000 &gt; 할인가 384,300

* 골프에디션 워치5 44mm
블루투스 정가 379,000 &gt; 할인가 265,300

*골프에디션 워치5 40mm
블루투스 정가 349,000 -&gt; 할인가 244,300


* 위 가격에서 +25,000원 입금 주시면 됩니다 *
원하시는 기종, 색상, 배송받으실 주소
채팅으로 보내주세요
쿠폰은 폴드를 구매한 계정에서만 이용 가능하여 쿠폰만을 넘기는 것은 불가능합니다.
제가 대신 결제만 하고 택으로 바로 배송되도록 배송지 설정해드리는 식입니다.",웨어러블(워치),서울특별시 강남구 역삼2동,https://m.bunjang.co.kr/products/198460059?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4 클래식 46mm 블랙 LTE 자급제 모델 판매합니다 :),"230,000",0,26,"- 제품명 : 갤럭시 워치4 클래식 (LTE 자급제)

- 색상 / 사이즈 : 블랙 / 46mm

- 구매일 : 2021년 12월 경

- 구성품 : 풀박스(케이블 포함)

- 상태 : 앞ㆍ옆면은 깨끗하고 뒷부분만 사용감(생활기스) 있습니다. 그 외에는 특이사항 없습니다.(사진 참고)

- 정상해지된 상태이며 자급제로 통신3사 모두 이용 가능하고, 다른 워치로 기변하게 되어 판매합니다. 택배발송(우체국택포23)입니다. 연락주세요 :)",웨어러블(워치),대전광역시 유성구 온천2동,https://m.bunjang.co.kr/products/198485935?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
삼성 갤럭시 워치 4 40mm 블루투스,"220,000",1,78,"몇번 사용해서 생활기스 있습니다
필름 없습니다 
워치 후면에 기스 존재
메탈 시계줄, 워치 링 함께 드립니다
메탈 시계줄과 링에는 사용으로 인한  약간의 기스와 도색까짐이 존재합니다

기본 스트랩에 약간의 오염이 있습니다
사진 올려 놨습니다 
메탈 시계줄 길이조절할 수 있는 도구도 같이 드립니다
충전선 포함입니다

중고다 보니 교환, 환불 안됩니다
신중하게 구매하실 분만 연락 바랍니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197599420?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
(미개봉/모든색상가능) 갤럭시워치4 44mm 블랙실버그린,"190,000",2,12,"[팝니다] 
미개봉새제품 갤럭시워치4 44mm 블랙실버그린 !! 
 SM-R870N   블루투스모델입니다 


문의주세요!!

 택배 당일발송!!! (다음날배송도착)
밤11시50분이전 거래시 다음날바로택배받을수있습니다!!
(강원도 전라도 제주도 및 일부지역 2일정도소요)",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198485681?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4클래식  46mm lte skt,"200,000",0,32,"산지 1년됫는데 안쓰게되서 팝니다
상태는 심박수측정하는곳만 기스나있고 나머지는 케이스 및 부착필름붙어잇어서 새것과 같습니다 원래정품 시계줄은 아예사용안해서 새것입니다

참고로 충전기를 분실해서 삼성정품트리오(89000)상당 충전기로 교체해서드립니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198485404?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 액티브2 골프에디션,"150,000",0,34,"2021년 초에 구매한 갤럭시워치 액티브2 골프에디션입니다. 조카의 결혼 답례품으로 선물 받아 라운딩 시에 몇 번 사용한 후, 일반 손목시계가 저에게 더 맞는 것 같아 판매합니다. 

제조년월 : 202009
색상 : 아쿠아 블랙
Wifi모델, 44mm, 국내발매용입니다.

상태는 거의 사용하지 않아 눈에 보이는 기스나 흠집은 없어보이며, 충전기와 박스 풀박스 구성입니다. 다만 완전한 미개봉, 미사용 제품이 아니기에 사용감은 조금 있을 겁니다.

일반 워치모델과 구별되는 점은 스마트 캐디앱을 기간에 상관없이 무료로 사용할 수 있습니다. 어플 구매 비용이 10만원 평생구매 or 1년에 3.5만원으로 구독해야합니다. 골프에디션이 일반모델보다 비싼이유가 이 때문입니다. 골프 좋아하시는 분들이라면 이만큼 좋은 기능이 없습니다. 요즘은 노캐디 골프장도 많이 이용하시는데, 이거 하나 있으면 정말 유용하게 잘 쓰일 겁니다~

궁금하신 점은 편하게 물어보세요. 성실히 답변해 드리겠습니다. 직거래는 광주광역시 서구 금호동 쌍용예가아파트 정문에서 봽겠습니다. 택배거래는 우체국 택배로 보내드릴게요.",웨어러블(워치),광주광역시 서구 금호2동,https://m.bunjang.co.kr/products/197985654?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
