,title,price,like,view,article,category,location,link
48,갤럭시 워치4 클래식 46mm 블랙,"240,000",4,281,"갤럭시 워치4 클래식 46mm 블랙
거의 사용 안했습니당 깨끗해요
케이스랑 강화 필름도 붙였어용
바로 사용하시면 될 것 같아요
충전하는 것도 드려요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/191670421?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
49,갤럭시워치 30mm 케이스 구함,"1,000",0,13,"나눔하실분이나 싸게 파실분 연락주세요
두개있었는데 잃어버렸어요
새로사긴 아깝네요ㅠ
한달도 안된거라",웨어러블(워치),경기도 용인시 기흥구 신갈동,https://m.bunjang.co.kr/products/191670384?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
50,갤럭시워치 3,"60,000",26,874,상태는 좋아요 구성품 없어서 싸게 내놓습니당,남성 시계,경상남도 창원시 의창구 의창동,https://m.bunjang.co.kr/products/191647819?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
51,갤럭시워치4 44mm그린,"150,000",20,378,"작년에삿고 구매후 필요가없어서 판매합니다.
사용많이못했어요 블루투스모델입니다",웨어러블(워치),부산광역시 기장군 정관읍,https://m.bunjang.co.kr/products/191602877?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
52,갤럭시워치4 실버 40mm S급,"160,000",0,12,"갤럭시 워치4 40mm 실버 입니다
정확히 이틀 사용하다 44mm로 넘어가면서 판매합니다.

액정필름 붙이고 쓰다가 떼어내고 판매하는거라 앞뒤 흠집 없으며 미사용 검정색 실리콘 스트랩 드립니다.
박스랑 충전기 모두 들어있는 풀박스입니다.

용인수지, 분당 인근까지 직거래 가능합니다.
채팅보다는 문자 주시면 보는대로 연락드리겠습니다.
***-****-****

게시글 내려가기 전까지는 판매중입니다.",웨어러블(워치),경기도 용인시 수지구 죽전1동,https://m.bunjang.co.kr/products/191585843?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
53,갤럭시 워치 스트랩 실버 플로랄 체인 유광 카일루스,"400,000",2,215,"카일루스 갤럭시워치 스트랩 판매합니다
본 어댑터는 20mm 전용으로
갤럭시 워치4/워치4 클래식, 갤럭시워치3(41mm), 갤럭시워치(42mm), 갤럭시워치 액티브2(44mm/40mm) 에 호환되는 스트랩입니다
법정순은(실버)925 제품이며 다채로운 플로랄 각인과 유광이 특징인 스트랩입니다. 
폭은 15mm정도이고 손목둘레 15cm인 분께 추천드립니다. 
현재 정가(할인가)가 60만원 정도입니다!

사이즈미스로 인한 환불 불가능합니다.
터무니없는 정도만 아니면 어느정도 네고 가능합니다.
사용감은 착용시 발생하는 실기스 정도이고, 찍힘이나 변색 없습니다. 직거래 일산 가능합니다.",웨어러블(워치),경기도 고양시 일산동구 백석1동,https://m.bunjang.co.kr/products/186763666?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
54,삼성 갤럭시워치 액티브2 골프에디션,"259,000",0,57,"골프 한창 칠때 쓰려고 샀는데 몇번 쓰다가 막상 허리도 안좋고 일이 바빠져서 골프치러 갈 일이 없어서 싸게 처분합니다.  40만원정도 주고 구매했던거 같아요. 
골프 에디션으로 나온거는 이상품 밖에 없고 지금 워낙 구하기도 힘든 제품입니다. 상태는 좋습니다. 새제품급은 아니지만 하자나 기스 등 문제 없고요 워낙 싼가격에 처분한지라 구매하시면 만족하실것같습다 연락주세요. 구매원하시면 실물 사진 보내드립니다.",웨어러블(워치),대구광역시 동구 안심2동,https://m.bunjang.co.kr/products/190862798?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
55,갤럭시 워치 3 45mm 블랙 블루투스,"150,000",6,598,"구매일자 2020.10

본품 시계줄세트 충전기 입니다.

기스없고 오리지널 시계줄은 새거입니다.

선물받자마자 베젤링이랑 TPU 케이스 껴서 써서 
기스 절대 X ",웨어러블(워치),대구광역시 남구 봉덕3동,https://m.bunjang.co.kr/products/165767661?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
56,갤럭시 워치 3 미스틱 블랙 45mm,"80,000",1,42,"갤럭시워치 45mm  미스틱 블랙 

-. 구매하자마자 액정에 강화유리 부착하여 기스 없음

-. 정품 충전기 o // 박스 x

-. 기본 스트랩 x // 자석 스트랩 부착상태.

-. 베젤에 미세한 실기스 있습니다.",남성 시계,서울특별시 마포구 성산제2동,https://m.bunjang.co.kr/products/191580504?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
57,갤럭시 워치4 44mm 그린팝니다.,"200,000",2,37,"갤럭시 워치 3년 넘게 쓰다가 워치4 이뻐서
샀는데 아이폰이 연결이 안되서 팝니다.
단순개봉이 끝입니다.
미개봉하고 똑같다고 보시면 됩니다.
착용 1도 없고 그냥 연결해보고 안되서
다시 넣어 나습니다
직거래/택배 가능합니다",웨어러블(워치),경기도 동두천시 보산동,https://m.bunjang.co.kr/products/191579032?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
58,갤럭시워치4  40mm,"180,000",3,17,"미개봉 새상품입니다
선물받았는데 아이폰이라 호환이 안되서 팝니다ㅠ
실버입니다.
택비포함가격이예요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/191567637?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
59,갤럭시워치4 44mm 20만원 판매합니다,"200,000",1,31,"삼성 갤럭시 워치4 44mm 미개봉 새상품입니다.

LTE 가개통 제품이고, 블루투스 연결하여 바로 사용하시면 됩니다.

택배 거래시 3천원 추가됩니다.(로젠 당일 발송 익일 수령)",웨어러블(워치),부산광역시 수영구 수영동,https://m.bunjang.co.kr/products/189992548?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
60,갤럭시 워치 4,"200,000",1,10,1회사용 새거라보신면됩니다.,웨어러블(워치),경기도 안양시 동안구 귀인동,https://m.bunjang.co.kr/products/191505950?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
61,갤럭시 워치,"70,000",1,19,"갤럭시워치
생활기스좀 있구 정상작동합니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/191498839?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
62,"택포,미사용 단순개봉)갤럭시워치4 42mm 클래식 블루투스 판매","270,000",2,469,"구매처 : 삼성 디지털프라자

상태 : 단순개봉 후 미착용 및 미사용/ 상자 찢어짐없음, 씰 부분 이상없음, 충전기 상자 미개봉, 잔기스 없음

-전원 켜지는것만 확인함.(기기초기화 하지않으셔도 됩니다.)

24시간 문의가능, 
택배비 포함 + 주로 편의점택배 또는 우체국택배 가능합니다.(반값택배도 가능)

※직거래 적극 환영함.
장소는 신대방삼거리역, 성대시장, 장승배기역, 신림역입니다.﻿",웨어러블(워치),서울특별시 동작구 상도제3동,https://m.bunjang.co.kr/products/169081087?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
63,z플립3 + 갤워치4,"1,004",1,153,"z플립3그린 + 갤워치4
일주일사용

아이폰 13 미니와 교신원함",스마트폰,광주광역시 광산구 신창동,https://m.bunjang.co.kr/products/191480673?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
64,갤럭시워치4 40mm,"170,000",1,17,"선물 받았는데 쓸일이 없어서 판매합니다
개봉하고 두번정도 착용 해본게 끝입니다
많은 메시지 주세요~
Sss급 
🥕🥕☺️💚
수원 적정거리는 시계 모시고 직접 갑니당",웨어러블(워치),경기도 수원시 영통구 영통2동,https://m.bunjang.co.kr/products/191453735?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
65,갤럭시워치4 44mm,"120,000",3,183,"시계 가장자리 생활기스있습니다
정상작동되며 초기화해놨습니다
사진상 구성 전부 드립니다

택배시 + 3200 추가해주시면 됩니다
직거래는 상월곡역 가능합니다",웨어러블(워치),서울특별시 성북구 월곡제2동,https://m.bunjang.co.kr/products/191437873?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
66,갤럭시워치4 40mm gps 팝니다,"170,000",0,239,"기기상태는 최상급입니다
Gps전용이구 충전독이랑같이나갑니다
박스는따로 없습니다

저희는 전국최대 중고폰 테블릿업체입니다
기기보증은 물론 기기결함잇을시 100프로 교환이나 환불처리해드립니다
내방해주시거나 퀵이나 택배거래도가능하시구 배송비는 저희쪽에서나갑니다
",웨어러블(워치),대구광역시 중구 성내2동,https://m.bunjang.co.kr/products/187431180?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
67,갤럭시 워치4,"200,000",1,5,22년도 구매 하자 없음,웨어러블(워치),전국,https://m.bunjang.co.kr/products/191405163?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
68,갤럭시워치4 44mn 실버,"180,000",0,31,"운동하려고 구입했고, 18일 경과 했습니다. 스포츠용 스트랩으로 교체하였고, 6일날 클래식을 선물로 받아서 사실상 사용기간은 5일입니다. 쿠팡가로 21.5만원에 구매했고, 신지모루 워치 보호케이스, 필름까지 붙여놨습니다. 기존 오리지널 스트랩도 보관중입니다.",웨어러블(워치),강원도 춘천시 후평2동,https://m.bunjang.co.kr/products/191402475?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
69,갤럭시워치4 44mm 블루투스 급처,"150,000",4,162,"이번년 2월초에 구매했고 깨끗이 사용하여 기스 거의 없습니다 박스랑 충전기 보유중입니다
내일 당장 써야해서 싸게 내놓습니다
싸게 올린거라 에눌은 사양합니다",웨어러블(워치),서울특별시 성북구 월곡제2동,https://m.bunjang.co.kr/products/191386541?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
70,갤럭시워치4 40mm 블루투스 핑크골드팔아요,"180,000",1,24,"갤럭시 워치4 40mm 블루투스 핑크골드 판매합니다
상자는 뜯어져있으나 선물받고 그자리에서 뜯기만하고 한번도 착용을 하지 않고 사용도 거의 하지 않게되서 판매합니다 채팅주세요~",케이블/충전기/주변기기,대전광역시 서구 탄방동,https://m.bunjang.co.kr/products/191368885?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
71,갤럭시워치 4 블랙 44m,"200,000",1,40,"미개봉 새상품입니다!
제조연월: 2022.05",웨어러블(워치),전국,https://m.bunjang.co.kr/products/190086014?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
72,갤럭시워치 액티브2 44m 팔아요,"110,000",0,33,"생활기스 조금있어요 색상은블랙입니다
1~2년종도 사용했어요 기스없는편입니다
직거래입니다 환불은 안될거같아요
내고불가능 멀리서오시면 1만원 내고해드릴게요
현금만받아요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/191285028?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
73,삼성 갤럭시 워치4 r875 블랙 미개봉 팝니다,"180,000",2,134,"                거래내역보세요 
6년 무사고 입니다 믿고 거래하세요
마음에 안드시거나 내용과 다를경우 무조건 반품해드립니다


7호선 신대방삼거리역에서 직거래
또는 선입금 착불 택배거래합니다

택배거래시 당일 발송하여 빠르게 받도록
철저하게 배송합니다

25프로 요금할인가능합니다

네고 불가입니다

번개페이는 안합니다
번개톡으로 전화번호 문의하세요

lg통신사 미개봉입니다",웨어러블(워치),서울특별시 동작구 상도제4동,https://m.bunjang.co.kr/products/184257435?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
74,갤럭시 워치 fit2,"35,000",3,35,"1회 시험착용만 해본 삼성 갤럭시 fit2입니다!
구성품 모두 있는 새제품입니다",웨어러블(워치),경기도 안산시 단원구 호수동,https://m.bunjang.co.kr/products/191342309?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
75,갤럭시워치4 44mm 스트랩 밀레니즈루프 미개봉 새상품,"45,000",24,1141,"갤럭시워치4  44mm 메탈스트랩 입니다
40mm는 팔렸습니다
44mm - 4.5만원
삼성 정품입니다
미개봉 새상품 입니다
부산 동의대역에서 거래가능합니다",웨어러블(워치),부산광역시 부산진구 가야제2동,https://m.bunjang.co.kr/products/185318462?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
76,갤럭시워치3,"110,000",0,15,"애플로 갈아타서 팝니다.

구매는 9개월 전이고 가죽줄 상태보시는 것과 같이 한달도 안 찼습니다. 
쿨거시 택포 10까지 맞춰드릴게요..

블루투스 모델 
크기:41mm
색상:실버
구성품:사진
액정강화필름 사자마자 붙여서 기스 없습니다.
구매하고 사용을 거의 안해서 상태는 좋아요.

부산 영도,남포에서 직거래 가능",남성 시계,전국,https://m.bunjang.co.kr/products/191258582?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
77,갤럭시워치3 새제품,"200,000",7,440,"갤럭시워치3 단순개봉 완전 새제품
- 45mm 실버  
- 봉인라벨 손상x
선물받았는데 여자가 하기엔 너뮤 커서 팔아용!
전원조차 안켜고 손목에 한번 차보기만 함.
직거래만요!

* 반품불가욤!",웨어러블(워치),경기도 의정부시 호원1동,https://m.bunjang.co.kr/products/159746000?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
78,갤럭시워치4메종키츠네 베이지 스트랩 구매합니다,"60,000",1,1534,베이지 스트랩 구매합니다. 새상품 중고품 상관없이 삽니다. 가격 조정 가능합니다,웨어러블(워치),경상북도 포항시 남구 송도동,https://m.bunjang.co.kr/products/186264109?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
79,갤럭시워치3  25에 팝니다 직거래만,"230,000",0,15,"직거래만 취급합니다. 기스 없고 관리 잘됬습니다.
워치 화면 필름 부착 해둔상태입니다.
귀찮게 말 질질끄시면 무시하고 차단박습니다.",웨어러블(워치),울산광역시 북구 양정동,https://m.bunjang.co.kr/products/191252502?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
80,갤럭시워치4클래식 46mm 블랙 미개봉상품 삽니다,"260,000",1,314,"갤럭시워치4 클래식 46mm 블랙 삽니다
개봉후사진만 찍었던거 안사요
직거래희망",남성 시계,전국,https://m.bunjang.co.kr/products/191226931?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
81,갤럭시워치,"50,000",3,69,"필요하지않아 팝니다
엑티브2",웨어러블(워치),전국,https://m.bunjang.co.kr/products/191223686?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
82,부산 갤럭시워치4 40 판매합니다 새거입니다,"150,000",0,28,부산 갤럭시워치4 40 판매합니다 새거입니다 어제 한 3시간?정도 착용했구요 구매일자는 사진으로 보시다시피 17일 저번주 금요일날 구매했습니다 문의주세요 글 읽어주셔서 감사합니다,웨어러블(워치),부산광역시 동래구 명륜동,https://m.bunjang.co.kr/products/191223320?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
83,갤럭시워치 액티브2,"123,456",1,63,"갤럭시워치 액티브2랑 애플워치랑 교환하실분 구합니다
가격은 더 얹어드려요 연락주시면 합의하시죠 !!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/187979394?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
84,갤럭시워치4 46mm 케이스 새제품 팝니다.,"15,000",1,104,"갤럭시워치4 46mm 케이스 새제품 팝니다.
두개 일괄 1만5천원에 판매 합니다.
직거래 및 택배거래 다 가능합니다.",케이스/보호필름/액세서리,경기도 고양시 덕양구 화전동,https://m.bunjang.co.kr/products/190999902?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
85,미개봉 펩시에디션 판매 (갤럭시워치4 + 버즈2),"260,000",9,241,"구성품
갤럭시워치4 블랙 40mm 
워치 스트랩 
+ 
갤럭시버즈2 그래파이트  
버즈 케이스

쿠팡가격 워치18.5 + 버즈8.5 = 27만

신호동에서 직거래 원합니다
연락주세요.",웨어러블(워치),부산광역시 강서구 녹산동,https://m.bunjang.co.kr/products/191200997?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
86,갤럭시 워치 46미리 셀룰러버젼,"150,000",2,312,"액정 강화유리 부착 
상태조아요.
워치줄상태도 좋구요
스틸 시계줄도 거이 사용안해서 상태좋습니다.
잘되고 이상없습니다.
광주.나주 직거래 가능",웨어러블(워치),전라남도 나주시 송월동,https://m.bunjang.co.kr/products/178337904?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
87,갤럭시 워치 4 클래식 46mm,"300,000",1,128,스티커도 뜯지 않은 미개봉 제품입니다. 직거래는 인천에서 가능해요.,웨어러블(워치),인천광역시 연수구 송도1동,https://m.bunjang.co.kr/products/191159509?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
88,갤럭시워치4 클래식 42mm 미개봉 실버,"235,000",0,94,"제품명&gt;갤럭시워치4 클래식 42mm
색상&gt;실버
워치 잃어버려서 일주일동안 찾다가 포기하고 주문했는데 배송 받기 1시간 전에 찾아서 배송 받자마자 판매합니다..ㅎㅎㅎ
어제 쿠팡에서 주문했고 갓 도착한 상품이에요!!
직거래는 금촌, 금릉에서 합니다!",웨어러블(워치),경기도 파주시 금촌2동,https://m.bunjang.co.kr/products/191153493?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
89,갤럭시워치4 메종키츠네 스트랩 구합니다,"10,000",0,361,"갤럭시워치4 메종키츠네 스트랩 구합니다!
보라색 구합니다!",케이스/보호필름/액세서리,경상북도 경산시 중방동,https://m.bunjang.co.kr/products/191121528?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
90,미개봉 갤럭시워치4 40mm 블랙,"190,000",2,100,"어제택배받은
실링안뜯은새제품이에요
*갤럭시*
워치4 40mm 블랙

택배
GS25반값택배 1600
CU끼리택배 1600
일반택배 대한통운만이용해요
수도권 3000
지방 3500

번개페이거래는 직거래번개페이만받아요.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/178570356?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
